Wavelength,Transmission
5195.0,0.913115
5196.0,0.912924
5197.0,0.912736
5198.0,0.912552
5199.0,0.912373
5200.0,0.9122
5201.0,0.912033
5202.0,0.911872
5203.0,0.911716
5204.0,0.911564
5205.0,0.911416
5206.0,0.91127
5207.0,0.911126
5208.0,0.910984
5209.0,0.910842
5210.0,0.9107
5211.0,0.910557
5212.0,0.910414
5213.0,0.91027
5214.0,0.910127
5215.0,0.909985
5216.0,0.909844
5217.0,0.909704
5218.0,0.909567
5219.0,0.909432
5220.0,0.9093
5221.0,0.909172
5222.0,0.909047
5223.0,0.908925
5224.0,0.908808
5225.0,0.908695
5226.0,0.908587
5227.0,0.908483
5228.0,0.908383
5229.0,0.908289
5230.0,0.9082
5231.0,0.908116
5232.0,0.908037
5233.0,0.907962
5234.0,0.90789
5235.0,0.907822
5236.0,0.907755
5237.0,0.907691
5238.0,0.907627
5239.0,0.907564
5240.0,0.9075
5241.0,0.907436
5242.0,0.907371
5243.0,0.907307
5244.0,0.907243
5245.0,0.90718
5246.0,0.907119
5247.0,0.90706
5248.0,0.907003
5249.0,0.90695
5250.0,0.9069
5251.0,0.906854
5252.0,0.906811
5253.0,0.906771
5254.0,0.906733
5255.0,0.906695
5256.0,0.906659
5257.0,0.906621
5258.0,0.906583
5259.0,0.906543
5260.0,0.9065
5261.0,0.906454
5262.0,0.906404
5263.0,0.90635
5264.0,0.906291
5265.0,0.906226
5266.0,0.906155
5267.0,0.906078
5268.0,0.905993
5269.0,0.905901
5270.0,0.9058
5271.0,0.905691
5272.0,0.905573
5273.0,0.905448
5274.0,0.905316
5275.0,0.905177
5276.0,0.905031
5277.0,0.904881
5278.0,0.904725
5279.0,0.904564
5280.0,0.9044
5281.0,0.904232
5282.0,0.904062
5283.0,0.90389
5284.0,0.903717
5285.0,0.903543
5286.0,0.90337
5287.0,0.903199
5288.0,0.903029
5289.0,0.902863
5290.0,0.9027
5291.0,0.902541
5292.0,0.902385
5293.0,0.90223
5294.0,0.902073
5295.0,0.901914
5296.0,0.901749
5297.0,0.901577
5298.0,0.901396
5299.0,0.901204
5300.0,0.901
5301.0,0.900781
5302.0,0.90055
5303.0,0.900306
5304.0,0.900052
5305.0,0.89979
5306.0,0.89952
5307.0,0.899245
5308.0,0.898966
5309.0,0.898683
5310.0,0.8984
5311.0,0.898117
5312.0,0.897834
5313.0,0.897551
5314.0,0.89727
5315.0,0.896989
5316.0,0.896709
5317.0,0.89643
5318.0,0.896152
5319.0,0.895875
5320.0,0.8956
5321.0,0.895326
5322.0,0.895054
5323.0,0.894782
5324.0,0.894512
5325.0,0.894242
5326.0,0.893973
5327.0,0.893705
5328.0,0.893437
5329.0,0.893168
5330.0,0.8929
5331.0,0.892631
5332.0,0.892361
5333.0,0.892088
5334.0,0.891811
5335.0,0.891529
5336.0,0.891241
5337.0,0.890945
5338.0,0.89064
5339.0,0.890326
5340.0,0.89
5341.0,0.889662
5342.0,0.889314
5343.0,0.888956
5344.0,0.888589
5345.0,0.888216
5346.0,0.887838
5347.0,0.887456
5348.0,0.887071
5349.0,0.886685
5350.0,0.8863
5351.0,0.885916
5352.0,0.885533
5353.0,0.88515
5354.0,0.884766
5355.0,0.884381
5356.0,0.883993
5357.0,0.883602
5358.0,0.883206
5359.0,0.882806
5360.0,0.8824
5361.0,0.881987
5362.0,0.881567
5363.0,0.88114
5364.0,0.880704
5365.0,0.88026
5366.0,0.879808
5367.0,0.879346
5368.0,0.878874
5369.0,0.878392
5370.0,0.8779
5371.0,0.877397
5372.0,0.876882
5373.0,0.876355
5374.0,0.875817
5375.0,0.875265
5376.0,0.8747
5377.0,0.874122
5378.0,0.873529
5379.0,0.872922
5380.0,0.8723
5381.0,0.871663
5382.0,0.871009
5383.0,0.870338
5384.0,0.86965
5385.0,0.868942
5386.0,0.868216
5387.0,0.867469
5388.0,0.866702
5389.0,0.865912
5390.0,0.8651
5391.0,0.864265
5392.0,0.863405
5393.0,0.862522
5394.0,0.861613
5395.0,0.860678
5396.0,0.859717
5397.0,0.85873
5398.0,0.857715
5399.0,0.856672
5400.0,0.8556
5401.0,0.854499
5402.0,0.853364
5403.0,0.852192
5404.0,0.850979
5405.0,0.84972
5406.0,0.848412
5407.0,0.84705
5408.0,0.84563
5409.0,0.844148
5410.0,0.8426
5411.0,0.840982
5412.0,0.839293
5413.0,0.837531
5414.0,0.835693
5415.0,0.833779
5416.0,0.831786
5417.0,0.829714
5418.0,0.82756
5419.0,0.825322
5420.0,0.823
5421.0,0.820591
5422.0,0.818095
5423.0,0.815509
5424.0,0.812833
5425.0,0.810065
5426.0,0.807204
5427.0,0.804248
5428.0,0.801196
5429.0,0.798047
5430.0,0.7948
5431.0,0.791453
5432.0,0.788003
5433.0,0.784448
5434.0,0.780785
5435.0,0.777012
5436.0,0.773126
5437.0,0.769124
5438.0,0.765005
5439.0,0.760764
5440.0,0.7564
5441.0,0.75191
5442.0,0.747294
5443.0,0.74255
5444.0,0.737677
5445.0,0.732675
5446.0,0.727544
5447.0,0.722281
5448.0,0.716887
5449.0,0.71136
5450.0,0.7057
5451.0,0.699907
5452.0,0.693984
5453.0,0.687937
5454.0,0.681769
5455.0,0.675486
5456.0,0.669092
5457.0,0.662592
5458.0,0.65599
5459.0,0.649291
5460.0,0.6425
5461.0,0.635621
5462.0,0.628659
5463.0,0.62162
5464.0,0.614509
5465.0,0.607329
5466.0,0.600088
5467.0,0.592789
5468.0,0.585438
5469.0,0.57804
5470.0,0.5706
5471.0,0.563123
5472.0,0.555611
5473.0,0.54807
5474.0,0.540501
5475.0,0.532908
5476.0,0.525295
5477.0,0.517664
5478.0,0.510019
5479.0,0.502363
5480.0,0.4947
5481.0,0.487033
5482.0,0.479367
5483.0,0.471709
5484.0,0.464063
5485.0,0.456438
5486.0,0.448837
5487.0,0.441266
5488.0,0.433733
5489.0,0.426242
5490.0,0.4188
5491.0,0.411412
5492.0,0.404082
5493.0,0.396816
5494.0,0.389618
5495.0,0.382492
5496.0,0.375442
5497.0,0.368474
5498.0,0.361591
5499.0,0.354798
5500.0,0.3481
5501.0,0.3415
5502.0,0.334999
5503.0,0.328596
5504.0,0.322291
5505.0,0.316083
5506.0,0.309973
5507.0,0.30396
5508.0,0.298044
5509.0,0.292224
5510.0,0.2865
5511.0,0.280872
5512.0,0.275339
5513.0,0.269902
5514.0,0.26456
5515.0,0.259313
5516.0,0.254161
5517.0,0.249104
5518.0,0.244142
5519.0,0.239274
5520.0,0.2345
5521.0,0.22982
5522.0,0.225233
5523.0,0.220738
5524.0,0.216332
5525.0,0.212014
5526.0,0.207783
5527.0,0.203638
5528.0,0.199577
5529.0,0.195598
5530.0,0.1917
5531.0,0.187882
5532.0,0.184142
5533.0,0.180479
5534.0,0.176892
5535.0,0.17338
5536.0,0.169942
5537.0,0.166576
5538.0,0.163281
5539.0,0.160056
5540.0,0.1569
5541.0,0.153811
5542.0,0.150789
5543.0,0.147831
5544.0,0.144935
5545.0,0.142102
5546.0,0.139328
5547.0,0.136612
5548.0,0.133953
5549.0,0.13135
5550.0,0.1288
5551.0,0.126303
5552.0,0.123857
5553.0,0.121463
5554.0,0.119119
5555.0,0.116826
5556.0,0.114583
5557.0,0.112389
5558.0,0.110244
5559.0,0.108148
5560.0,0.1061
5561.0,0.104099
5562.0,0.102145
5563.0,0.100234
5564.0,0.098366
5565.0,0.096538
5566.0,0.094748
5567.0,0.092996
5568.0,0.091278
5569.0,0.089593
5570.0,0.08794
5571.0,0.086316
5572.0,0.084722
5573.0,0.083156
5574.0,0.081619
5575.0,0.08011
5576.0,0.078628
5577.0,0.077174
5578.0,0.075746
5579.0,0.074345
5580.0,0.07297
5581.0,0.071621
5582.0,0.070297
5583.0,0.068998
5584.0,0.067724
5585.0,0.066474
5586.0,0.065249
5587.0,0.064047
5588.0,0.062868
5589.0,0.061713
5590.0,0.06058
5591.0,0.05947
5592.0,0.058381
5593.0,0.057314
5594.0,0.056267
5595.0,0.055239
5596.0,0.054232
5597.0,0.053242
5598.0,0.052271
5599.0,0.051317
5600.0,0.05038
5601.0,0.049459
5602.0,0.048554
5603.0,0.047663
5604.0,0.046788
5605.0,0.045927
5606.0,0.045079
5607.0,0.044246
5608.0,0.043425
5609.0,0.042616
5610.0,0.04182
5611.0,0.041035
5612.0,0.040263
5613.0,0.039502
5614.0,0.038753
5615.0,0.038016
5616.0,0.037292
5617.0,0.03658
5618.0,0.03588
5619.0,0.035194
5620.0,0.03452
5621.0,0.033859
5622.0,0.033211
5623.0,0.032575
5624.0,0.031951
5625.0,0.031339
5626.0,0.030738
5627.0,0.030148
5628.0,0.029569
5629.0,0.028999
5630.0,0.02844
5631.0,0.02789
5632.0,0.02735
5633.0,0.026818
5634.0,0.026295
5635.0,0.025781
5636.0,0.025275
5637.0,0.024777
5638.0,0.024287
5639.0,0.023805
5640.0,0.02333
5641.0,0.022862
5642.0,0.022402
5643.0,0.021948
5644.0,0.021503
5645.0,0.021065
5646.0,0.020636
5647.0,0.020214
5648.0,0.019801
5649.0,0.019396
5650.0,0.019
5651.0,0.018613
5652.0,0.018234
5653.0,0.017864
5654.0,0.017502
5655.0,0.017148
5656.0,0.016802
5657.0,0.016463
5658.0,0.016132
5659.0,0.015807
5660.0,0.01549
5661.0,0.015179
5662.0,0.014875
5663.0,0.014577
5664.0,0.014286
5665.0,0.014
5666.0,0.013721
5667.0,0.013447
5668.0,0.013179
5669.0,0.012917
5670.0,0.01266
5671.0,0.012408
5672.0,0.012162
5673.0,0.01192
5674.0,0.011684
5675.0,0.011452
5676.0,0.011225
5677.0,0.011002
5678.0,0.010784
5679.0,0.01057
5680.0,0.01036
5681.0,0.010154
5682.0,0.009952
5683.0,0.009754
5684.0,0.00956
5685.0,0.00937
5686.0,0.009183
5687.0,0.008999
5688.0,0.008819
5689.0,0.008643
5690.0,0.008469
5691.0,0.008299
5692.0,0.008131
5693.0,0.007968
5694.0,0.007807
5695.0,0.007651
5696.0,0.007498
5697.0,0.007349
5698.0,0.007204
5699.0,0.007063
5700.0,0.006927
5701.0,0.006795
5702.0,0.006667
5703.0,0.006543
5704.0,0.006423
5705.0,0.006306
5706.0,0.006193
5707.0,0.006083
5708.0,0.005975
5709.0,0.00587
5710.0,0.005768
5711.0,0.005668
5712.0,0.00557
5713.0,0.005473
5714.0,0.005379
5715.0,0.005286
5716.0,0.005194
5717.0,0.005103
5718.0,0.005014
5719.0,0.004925
5720.0,0.004837
5721.0,0.00475
5722.0,0.004663
5723.0,0.004577
5724.0,0.004493
5725.0,0.00441
5726.0,0.004329
5727.0,0.00425
5728.0,0.004173
5729.0,0.004099
5730.0,0.004028
5731.0,0.00396
5732.0,0.003895
5733.0,0.003832
5734.0,0.003772
5735.0,0.003714
5736.0,0.003658
5737.0,0.003603
5738.0,0.00355
5739.0,0.003499
5740.0,0.003448
5741.0,0.003398
5742.0,0.003349
5743.0,0.0033
5744.0,0.003252
5745.0,0.003205
5746.0,0.003158
5747.0,0.003112
5748.0,0.003066
5749.0,0.00302
5750.0,0.002975
5751.0,0.00293
5752.0,0.002885
5753.0,0.002841
5754.0,0.002797
5755.0,0.002754
5756.0,0.002711
5757.0,0.002669
5758.0,0.002628
5759.0,0.002588
5760.0,0.002548
5761.0,0.002509
5762.0,0.002472
5763.0,0.002435
5764.0,0.002399
5765.0,0.002363
5766.0,0.002329
5767.0,0.002295
5768.0,0.002262
5769.0,0.002229
5770.0,0.002197
5771.0,0.002166
5772.0,0.002135
5773.0,0.002105
5774.0,0.002076
5775.0,0.002047
5776.0,0.00202
5777.0,0.001994
5778.0,0.001969
5779.0,0.001945
5780.0,0.001923
5781.0,0.001902
5782.0,0.001882
5783.0,0.001864
5784.0,0.001847
5785.0,0.00183
5786.0,0.001814
5787.0,0.001799
5788.0,0.001784
5789.0,0.001769
5790.0,0.001755
5791.0,0.001741
5792.0,0.001726
5793.0,0.001711
5794.0,0.001696
5795.0,0.001681
5796.0,0.001666
5797.0,0.001651
5798.0,0.001635
5799.0,0.001619
5800.0,0.001602
5801.0,0.001585
5802.0,0.001568
5803.0,0.00155
5804.0,0.001532
5805.0,0.001515
5806.0,0.001498
5807.0,0.001481
5808.0,0.001465
5809.0,0.001449
5810.0,0.001434
5811.0,0.00142
5812.0,0.001407
5813.0,0.001394
5814.0,0.001382
5815.0,0.00137
5816.0,0.001359
5817.0,0.001347
5818.0,0.001336
5819.0,0.001324
5820.0,0.001312
5821.0,0.001299
5822.0,0.001287
5823.0,0.001273
5824.0,0.00126
5825.0,0.001246
5826.0,0.001232
5827.0,0.001218
5828.0,0.001203
5829.0,0.001189
5830.0,0.001175
5831.0,0.001161
5832.0,0.001147
5833.0,0.001134
5834.0,0.00112
5835.0,0.001108
5836.0,0.001095
5837.0,0.001084
5838.0,0.001073
5839.0,0.001062
5840.0,0.001053
5841.0,0.001044
5842.0,0.001036
5843.0,0.001029
5844.0,0.001023
5845.0,0.001017
5846.0,0.001011
5847.0,0.001006
5848.0,0.001001
5849.0,0.000997
5850.0,0.000992
5851.0,0.000987
5852.0,0.000983
5853.0,0.000978
5854.0,0.000974
5855.0,0.000969
5856.0,0.000965
5857.0,0.00096
5858.0,0.000956
5859.0,0.000951
5860.0,0.000946
5861.0,0.000941
5862.0,0.000936
5863.0,0.00093
5864.0,0.000924
5865.0,0.000917
5866.0,0.00091
5867.0,0.000902
5868.0,0.000892
5869.0,0.000882
5870.0,0.00087
5871.0,0.000857
5872.0,0.000843
5873.0,0.000827
5874.0,0.000812
5875.0,0.000795
5876.0,0.000779
5877.0,0.000763
5878.0,0.000747
5879.0,0.000732
5880.0,0.000717
5881.0,0.000704
5882.0,0.000691
5883.0,0.00068
5884.0,0.000669
5885.0,0.00066
5886.0,0.000651
5887.0,0.000644
5888.0,0.000637
5889.0,0.000631
5890.0,0.000626
5891.0,0.000622
5892.0,0.000618
5893.0,0.000614
5894.0,0.000611
5895.0,0.000607
5896.0,0.000603
5897.0,0.000599
5898.0,0.000594
5899.0,0.000587
5900.0,0.00058
5901.0,0.000571
5902.0,0.000561
5903.0,0.00055
5904.0,0.000539
5905.0,0.000527
5906.0,0.000515
5907.0,0.000504
5908.0,0.000493
5909.0,0.000482
5910.0,0.000473
5911.0,0.000465
5912.0,0.000458
5913.0,0.000453
5914.0,0.000448
5915.0,0.000444
5916.0,0.00044
5917.0,0.000437
5918.0,0.000433
5919.0,0.00043
5920.0,0.000427
5921.0,0.000423
5922.0,0.000419
5923.0,0.000415
5924.0,0.000411
5925.0,0.000406
5926.0,0.000401
5927.0,0.000396
5928.0,0.000391
5929.0,0.000386
5930.0,0.000381
5931.0,0.000376
5932.0,0.000371
5933.0,0.000365
5934.0,0.00036
5935.0,0.000356
5936.0,0.000351
5937.0,0.000347
5938.0,0.000343
5939.0,0.000339
5940.0,0.000336
5941.0,0.000333
5942.0,0.000331
5943.0,0.000329
5944.0,0.000327
5945.0,0.000325
5946.0,0.000322
5947.0,0.000319
5948.0,0.000315
5949.0,0.000311
5950.0,0.000305
5951.0,0.000298
5952.0,0.000291
5953.0,0.000283
5954.0,0.000274
5955.0,0.000265
5956.0,0.000257
5957.0,0.000249
5958.0,0.000241
5959.0,0.000234
5960.0,0.000229
5961.0,0.000225
5962.0,0.000222
5963.0,0.00022
5964.0,0.00022
5965.0,0.00022
5966.0,0.000221
5967.0,0.000222
5968.0,0.000224
5969.0,0.000226
5970.0,0.000229
5971.0,0.000232
5972.0,0.000234
5973.0,0.000236
5974.0,0.000238
5975.0,0.000239
5976.0,0.000239
5977.0,0.000239
5978.0,0.000237
5979.0,0.000234
5980.0,0.000229
5981.0,0.000223
5982.0,0.000215
5983.0,0.000206
5984.0,0.000197
5985.0,0.000187
5986.0,0.000176
5987.0,0.000166
5988.0,0.000155
5989.0,0.000146
5990.0,0.000137
5991.0,0.000129
5992.0,0.000122
5993.0,0.000117
5994.0,0.000112
5995.0,0.000109
5996.0,0.000106
5997.0,0.000105
5998.0,0.000105
5999.0,0.000105
6000.0,0.000107
6001.0,0.00011
6002.0,0.000113
6003.0,0.000118
6004.0,0.000122
6005.0,0.000127
6006.0,0.000133
6007.0,0.000138
6008.0,0.000143
6009.0,0.000148
6010.0,0.000153
6011.0,0.000157
6012.0,0.00016
6013.0,0.000163
6014.0,0.000164
6015.0,0.000165
6016.0,0.000165
6017.0,0.000164
6018.0,0.000161
6019.0,0.000158
6020.0,0.000153
6021.0,0.000147
6022.0,0.00014
6023.0,0.000132
6024.0,0.000123
6025.0,0.000115
6026.0,0.000106
