Wavelength,Transmission
6740.0,0.9762
6741.0,0.976234
6742.0,0.976263
6743.0,0.976286
6744.0,0.976304
6745.0,0.976317
6746.0,0.976324
6747.0,0.976326
6748.0,0.976322
6749.0,0.976314
6750.0,0.9763
6751.0,0.976281
6752.0,0.976257
6753.0,0.976228
6754.0,0.976194
6755.0,0.976156
6756.0,0.976113
6757.0,0.976066
6758.0,0.976015
6759.0,0.975959
6760.0,0.9759
6761.0,0.975837
6762.0,0.975771
6763.0,0.975702
6764.0,0.975631
6765.0,0.975559
6766.0,0.975486
6767.0,0.975413
6768.0,0.975341
6769.0,0.97527
6770.0,0.9752
6771.0,0.975132
6772.0,0.975066
6773.0,0.974999
6774.0,0.97493
6775.0,0.974858
6776.0,0.974781
6777.0,0.974698
6778.0,0.974608
6779.0,0.974509
6780.0,0.9744
6781.0,0.97428
6782.0,0.974149
6783.0,0.974008
6784.0,0.973857
6785.0,0.973698
6786.0,0.973531
6787.0,0.973357
6788.0,0.973177
6789.0,0.972991
6790.0,0.9728
6791.0,0.972605
6792.0,0.972405
6793.0,0.9722
6794.0,0.97199
6795.0,0.971775
6796.0,0.971553
6797.0,0.971325
6798.0,0.971091
6799.0,0.970849
6800.0,0.9706
6801.0,0.970343
6802.0,0.970077
6803.0,0.969801
6804.0,0.969514
6805.0,0.969216
6806.0,0.968903
6807.0,0.968577
6808.0,0.968235
6809.0,0.967876
6810.0,0.9675
6811.0,0.967105
6812.0,0.966691
6813.0,0.966257
6814.0,0.965802
6815.0,0.965326
6816.0,0.964827
6817.0,0.964306
6818.0,0.963762
6819.0,0.963193
6820.0,0.9626
6821.0,0.961981
6822.0,0.961337
6823.0,0.960667
6824.0,0.959969
6825.0,0.959245
6826.0,0.958493
6827.0,0.957713
6828.0,0.956904
6829.0,0.956067
6830.0,0.9552
6831.0,0.954303
6832.0,0.953374
6833.0,0.95241
6834.0,0.95141
6835.0,0.95037
6836.0,0.949289
6837.0,0.948163
6838.0,0.946992
6839.0,0.945771
6840.0,0.9445
6841.0,0.943175
6842.0,0.941797
6843.0,0.940362
6844.0,0.938872
6845.0,0.937325
6846.0,0.935719
6847.0,0.934055
6848.0,0.932331
6849.0,0.930546
6850.0,0.9287
6851.0,0.926791
6852.0,0.92482
6853.0,0.922786
6854.0,0.92069
6855.0,0.918531
6856.0,0.916309
6857.0,0.914026
6858.0,0.91168
6859.0,0.909271
6860.0,0.9068
6861.0,0.904266
6862.0,0.901668
6863.0,0.899003
6864.0,0.89627
6865.0,0.893465
6866.0,0.890587
6867.0,0.887634
6868.0,0.884603
6869.0,0.881492
6870.0,0.8783
6871.0,0.875024
6872.0,0.871661
6873.0,0.86821
6874.0,0.864668
6875.0,0.861034
6876.0,0.857306
6877.0,0.85348
6878.0,0.849555
6879.0,0.845529
6880.0,0.8414
6881.0,0.837166
6882.0,0.83283
6883.0,0.828396
6884.0,0.823867
6885.0,0.819247
6886.0,0.814539
6887.0,0.809747
6888.0,0.804874
6889.0,0.799924
6890.0,0.7949
6891.0,0.789806
6892.0,0.784641
6893.0,0.779406
6894.0,0.774102
6895.0,0.768727
6896.0,0.763282
6897.0,0.757767
6898.0,0.752181
6899.0,0.746526
6900.0,0.7408
6901.0,0.735004
6902.0,0.729141
6903.0,0.72321
6904.0,0.717215
6905.0,0.711158
6906.0,0.70504
6907.0,0.698864
6908.0,0.69263
6909.0,0.686342
6910.0,0.68
6911.0,0.673608
6912.0,0.66717
6913.0,0.66069
6914.0,0.654175
6915.0,0.647628
6916.0,0.641055
6917.0,0.634461
6918.0,0.62785
6919.0,0.621228
6920.0,0.6146
6921.0,0.60797
6922.0,0.601338
6923.0,0.594706
6924.0,0.588074
6925.0,0.581442
6926.0,0.574811
6927.0,0.568181
6928.0,0.561552
6929.0,0.554925
6930.0,0.5483
6931.0,0.541678
6932.0,0.53506
6933.0,0.528446
6934.0,0.521839
6935.0,0.51524
6936.0,0.508649
6937.0,0.502069
6938.0,0.4955
6939.0,0.488943
6940.0,0.4824
6941.0,0.475873
6942.0,0.469364
6943.0,0.46288
6944.0,0.456423
6945.0,0.449998
6946.0,0.443609
6947.0,0.437261
6948.0,0.430957
6949.0,0.424702
6950.0,0.4185
6951.0,0.412355
6952.0,0.406267
6953.0,0.400238
6954.0,0.394267
6955.0,0.388356
6956.0,0.382504
6957.0,0.376712
6958.0,0.37098
6959.0,0.36531
6960.0,0.3597
6961.0,0.354152
6962.0,0.348665
6963.0,0.343239
6964.0,0.337873
6965.0,0.332566
6966.0,0.327318
6967.0,0.322127
6968.0,0.316995
6969.0,0.311919
6970.0,0.3069
6971.0,0.301937
6972.0,0.29703
6973.0,0.29218
6974.0,0.287389
6975.0,0.282656
6976.0,0.277983
6977.0,0.27337
6978.0,0.268818
6979.0,0.264328
6980.0,0.2599
6981.0,0.255536
6982.0,0.251234
6983.0,0.246997
6984.0,0.242822
6985.0,0.23871
6986.0,0.234662
6987.0,0.230677
6988.0,0.226755
6989.0,0.222896
6990.0,0.2191
6991.0,0.215367
6992.0,0.211695
6993.0,0.208082
6994.0,0.204527
6995.0,0.201027
6996.0,0.197582
6997.0,0.194188
6998.0,0.190844
6999.0,0.187549
7000.0,0.1843
7001.0,0.181096
7002.0,0.177937
7003.0,0.174823
7004.0,0.171753
7005.0,0.16873
7006.0,0.165752
7007.0,0.16282
7008.0,0.159933
7009.0,0.157094
7010.0,0.1543
7011.0,0.151553
7012.0,0.148853
7013.0,0.146198
7014.0,0.14359
7015.0,0.141028
7016.0,0.138512
7017.0,0.136041
7018.0,0.133615
7019.0,0.131235
7020.0,0.1289
7021.0,0.12661
7022.0,0.124363
7023.0,0.122158
7024.0,0.119994
7025.0,0.11787
7026.0,0.115785
7027.0,0.113736
7028.0,0.111723
7029.0,0.109745
7030.0,0.1078
7031.0,0.105887
7032.0,0.104006
7033.0,0.102156
7034.0,0.100337
7035.0,0.09855
7036.0,0.096793
7037.0,0.095067
7038.0,0.093371
7039.0,0.091706
7040.0,0.09007
7041.0,0.088464
7042.0,0.086887
7043.0,0.08534
7044.0,0.083822
7045.0,0.082332
7046.0,0.08087
7047.0,0.079436
7048.0,0.07803
7049.0,0.076651
7050.0,0.0753
7051.0,0.073975
7052.0,0.072676
7053.0,0.071403
7054.0,0.070153
7055.0,0.068927
7056.0,0.067722
7057.0,0.06654
7058.0,0.065377
7059.0,0.064234
7060.0,0.06311
7061.0,0.062004
7062.0,0.060915
7063.0,0.059844
7064.0,0.058792
7065.0,0.057757
7066.0,0.056741
7067.0,0.055743
7068.0,0.054763
7069.0,0.053802
7070.0,0.05286
7071.0,0.051936
7072.0,0.051031
7073.0,0.050143
7074.0,0.049273
7075.0,0.04842
7076.0,0.047583
7077.0,0.046762
7078.0,0.045956
7079.0,0.045166
7080.0,0.04439
7081.0,0.043628
7082.0,0.04288
7083.0,0.042146
7084.0,0.041424
7085.0,0.040715
7086.0,0.040019
7087.0,0.039334
7088.0,0.038662
7089.0,0.038
7090.0,0.03735
7091.0,0.03671
7092.0,0.036082
7093.0,0.035463
7094.0,0.034856
7095.0,0.034259
7096.0,0.033672
7097.0,0.033096
7098.0,0.03253
7099.0,0.031975
7100.0,0.03143
7101.0,0.030895
7102.0,0.030371
7103.0,0.029857
7104.0,0.029352
7105.0,0.028857
7106.0,0.028371
7107.0,0.027895
7108.0,0.027428
7109.0,0.02697
7110.0,0.02652
7111.0,0.026079
7112.0,0.025646
7113.0,0.025222
7114.0,0.024805
7115.0,0.024396
7116.0,0.023994
7117.0,0.0236
7118.0,0.023213
7119.0,0.022833
7120.0,0.02246
7121.0,0.022093
7122.0,0.021733
7123.0,0.021379
7124.0,0.02103
7125.0,0.020688
7126.0,0.020352
7127.0,0.020021
7128.0,0.019695
7129.0,0.019375
7130.0,0.01906
7131.0,0.01875
7132.0,0.018445
7133.0,0.018145
7134.0,0.01785
7135.0,0.01756
7136.0,0.017275
7137.0,0.016996
7138.0,0.016722
7139.0,0.016453
7140.0,0.01619
7141.0,0.015932
7142.0,0.015679
7143.0,0.015432
7144.0,0.015189
7145.0,0.01495
7146.0,0.014716
7147.0,0.014486
7148.0,0.014261
7149.0,0.014039
7150.0,0.01382
7151.0,0.013605
7152.0,0.013393
7153.0,0.013184
7154.0,0.012979
7155.0,0.012776
7156.0,0.012577
7157.0,0.012381
7158.0,0.012188
7159.0,0.011997
7160.0,0.01181
7161.0,0.011625
7162.0,0.011444
7163.0,0.011265
7164.0,0.011089
7165.0,0.010916
7166.0,0.010747
7167.0,0.01058
7168.0,0.010417
7169.0,0.010257
7170.0,0.0101
7171.0,0.009947
7172.0,0.009796
7173.0,0.009649
7174.0,0.009505
7175.0,0.009364
7176.0,0.009226
7177.0,0.00909
7178.0,0.008957
7179.0,0.008826
7180.0,0.008698
7181.0,0.008572
7182.0,0.008448
7183.0,0.008326
7184.0,0.008207
7185.0,0.008089
7186.0,0.007973
7187.0,0.007858
7188.0,0.007745
7189.0,0.007633
7190.0,0.007523
7191.0,0.007414
7192.0,0.007306
7193.0,0.0072
7194.0,0.007095
7195.0,0.006992
7196.0,0.00689
7197.0,0.00679
7198.0,0.006691
7199.0,0.006595
7200.0,0.0065
7201.0,0.006407
7202.0,0.006316
7203.0,0.006227
7204.0,0.00614
7205.0,0.006054
7206.0,0.00597
7207.0,0.005887
7208.0,0.005806
7209.0,0.005725
7210.0,0.005646
7211.0,0.005568
7212.0,0.005491
7213.0,0.005415
7214.0,0.00534
7215.0,0.005266
7216.0,0.005193
7217.0,0.005121
7218.0,0.005051
7219.0,0.004981
7220.0,0.004913
7221.0,0.004846
7222.0,0.00478
7223.0,0.004715
7224.0,0.004651
7225.0,0.004589
7226.0,0.004527
7227.0,0.004466
7228.0,0.004406
7229.0,0.004347
7230.0,0.004288
7231.0,0.00423
7232.0,0.004173
7233.0,0.004117
7234.0,0.004061
7235.0,0.004006
7236.0,0.003951
7237.0,0.003897
7238.0,0.003843
7239.0,0.00379
7240.0,0.003738
7241.0,0.003686
7242.0,0.003635
7243.0,0.003584
7244.0,0.003534
7245.0,0.003484
7246.0,0.003436
7247.0,0.003388
7248.0,0.003341
7249.0,0.003295
7250.0,0.00325
7251.0,0.003206
7252.0,0.003163
7253.0,0.003121
7254.0,0.00308
7255.0,0.00304
7256.0,0.003001
7257.0,0.002962
7258.0,0.002925
7259.0,0.002889
7260.0,0.002853
7261.0,0.002818
7262.0,0.002784
7263.0,0.002751
7264.0,0.002718
7265.0,0.002686
7266.0,0.002655
7267.0,0.002624
7268.0,0.002593
7269.0,0.002563
7270.0,0.002533
7271.0,0.002503
7272.0,0.002474
7273.0,0.002445
7274.0,0.002416
7275.0,0.002387
7276.0,0.002358
7277.0,0.002329
7278.0,0.002301
7279.0,0.002272
7280.0,0.002243
7281.0,0.002214
7282.0,0.002185
7283.0,0.002157
7284.0,0.002128
7285.0,0.0021
7286.0,0.002072
7287.0,0.002045
7288.0,0.002019
7289.0,0.001993
7290.0,0.001968
7291.0,0.001944
7292.0,0.001921
7293.0,0.001899
7294.0,0.001877
7295.0,0.001856
7296.0,0.001836
7297.0,0.001815
7298.0,0.001795
7299.0,0.001775
7300.0,0.001755
7301.0,0.001735
7302.0,0.001714
7303.0,0.001694
7304.0,0.001674
7305.0,0.001654
7306.0,0.001634
7307.0,0.001614
7308.0,0.001594
7309.0,0.001575
7310.0,0.001556
7311.0,0.001538
7312.0,0.00152
7313.0,0.001502
7314.0,0.001485
7315.0,0.001468
7316.0,0.001451
7317.0,0.001435
7318.0,0.00142
7319.0,0.001404
7320.0,0.001389
7321.0,0.001374
7322.0,0.00136
7323.0,0.001345
7324.0,0.001331
7325.0,0.001317
7326.0,0.001304
7327.0,0.00129
7328.0,0.001277
7329.0,0.001264
7330.0,0.001251
7331.0,0.001238
7332.0,0.001226
7333.0,0.001213
7334.0,0.001201
7335.0,0.001189
7336.0,0.001177
7337.0,0.001165
7338.0,0.001153
7339.0,0.001141
7340.0,0.001129
7341.0,0.001117
7342.0,0.001105
7343.0,0.001094
7344.0,0.001082
7345.0,0.00107
7346.0,0.001057
7347.0,0.001045
7348.0,0.001033
7349.0,0.00102
7350.0,0.001007
