# Wavelength (nm), lambda Transmission
856.0,0.097955407
857.0,0.097207285
858.0,0.09648402
859.0,0.095707825
860.0,0.09492868199999999
861.0,0.094130377
862.0,0.093395387
863.0,0.092843106
864.0,0.092291227
865.0,0.09158565
866.0,0.09083947099999999
867.0,0.09016618800000001
868.0,0.089504295
869.0,0.088790544
870.0,0.088084029
871.0,0.08736994299999999
872.0,0.086680781
873.0,0.086030881
874.0,0.085392103
875.0,0.08466622499999998
876.0,0.083972641
877.0,0.08332254
878.0,0.082678871
879.0,0.08197517
880.0,0.081287616
881.0,0.080669608
882.0,0.080049992
883.0,0.079386491
884.0,0.078693175
885.0,0.078029004
886.0,0.077371131
887.0,0.07671768
888.0,0.07604767999999999
889.0,0.07544467999999999
890.0,0.074846303
891.0,0.074190842
892.0,0.073539066
893.0,0.07294598199999999
894.0,0.07233735399999999
895.0,0.071719614
896.0,0.071087737
897.0,0.07041344899999999
898.0,0.06976596099999999
899.0,0.06917388199999999
900.0,0.068610144
901.0,0.06801987400000001
902.0,0.06741385899999999
903.0,0.06682441310000001
904.0,0.06622511819999999
905.0,0.0656341581
906.0,0.0650638675
907.0,0.0645253148
908.0,0.0639915526
909.0,0.06341074299999999
910.0,0.06285136
911.0,0.0622996753
912.0,0.0617417797
913.0,0.0611816731
914.0,0.06064442019999999
915.0,0.060094336799999995
916.0,0.05953859859999999
917.0,0.0589688641
917.9999999999999,0.058406379000000064
919.0,0.0578675248
919.9999999999999,0.05733868040000005
921.0,0.056806552999999996
921.9999999999999,0.056270204600000054
923.0,0.055738418899999996
923.9999999999999,0.05521271010000006
925.0,0.054672026799999995
925.9999999999999,0.05413328650000006
927.0,0.053594499299999994
927.9999999999999,0.05307455920000005
929.0,0.0525879851
929.9999999999999,0.05209611130000005
931.0,0.0515995676
931.9999999999999,0.05107635790000005
933.0,0.0505853015
933.9999999999999,0.05008556860000006
935.0,0.049585272900000005
936.0,0.04911464480000005
937.0,0.048661262500000003
938.0,0.04820704939999999
939.0,0.04775217969999994
940.0,0.047277243499999996
941.0000000000001,0.04682078589999995
942.0,0.0463780298
943.0000000000001,0.04593452329999995
944.0,0.045493341699999995
945.0000000000001,0.04506482309999995
946.0,0.0446329277
947.0000000000001,0.04420486469999996
948.0,0.043785987400000004
949.0000000000001,0.04336897269999995
950.0,0.042959207400000005
951.0000000000001,0.04256518709999996
952.0,0.042187769400000005
953.0000000000001,0.04178451649999995
954.0,0.0413814579
955.0000000000001,0.04099302539999996
956.0,0.040599058699999996
957.0000000000001,0.04021907489999996
958.0,0.0398340393
959.0000000000001,0.039455583099999955
960.0,0.0390803764
961.0000000000001,0.038707782699999964
962.0,0.038352876999999994
963.0000000000001,0.03800773319999996
964.0,0.03767480349999999
965.0000000000001,0.037323656499999955
966.0,0.036932329599999994
967.0000000000001,0.03655008789999996
968.0,0.0361691527
969.0000000000001,0.03578910189999995
970.0,0.03542253149999999
971.0000000000001,0.03505395109999995
972.0,0.0346834947
973.0000000000001,0.03432887709999996
974.0,0.0339756196
975.0000000000001,0.033618690499999965
976.0,0.0332659958
977.0000000000001,0.03289048759999996
978.0,0.032527193499999996
979.0000000000001,0.03217212029999996
980.0,0.031818668499999994
981.0,0.0314643591
982.0,0.031120776399999998
983.0,0.030769281000000002
984.0,0.0304297652
985.0,0.0300936865
986.0,0.029763490400000002
987.0,0.0294471231
988.0,0.0291360153
989.0,0.028815983099999998
990.0,0.0284965472
991.0,0.0281836773
992.0,0.027870103900000002
993.0,0.027560228899999997
994.0,0.0272551444
995.0,0.0269517684
996.0,0.0266540606
997.0,0.026362282299999998
998.0,0.026064668299999996
999.0,0.025778980299999997
1000.0,0.025491597199999997
1000.9999999999999,0.025212006199999998
1002.0,0.0249378422
1003.0000000000001,0.024663343199999938
1004.0,0.0243891792
1004.9999999999999,0.0241369309
1006.0,0.023887369299999996
1007.0000000000001,0.02362389849999994
1008.0,0.023367194699999996
1008.9999999999999,0.0231064106
1010.0,0.0228520183
1011.0000000000001,0.022602161899999945
1012.0,0.0223541145
1012.9999999999999,0.022106656699999998
1014.0,0.021865718
1015.0000000000001,0.02162313109999995
1016.0,0.0213846379
1016.9999999999999,0.0211558061
1018.0,0.0209136815
1019.0000000000001,0.02068479609999995
1020.0,0.020460473399999998
1020.9999999999999,0.0202465625
1022.0,0.0200294088
1023.0000000000001,0.019811873199999948
1024.0,0.0195905923
1025.0,0.0193536669
1026.0,0.0191203863
1027.0000000000002,0.01889014749999995
1028.0,0.018667915200000003
1029.0,0.0184381454
1030.0,0.0182124626
1031.0000000000002,0.01799983809999995
1032.0,0.0177739945
1033.0,0.017556150700000002
1034.0,0.0173430237
1035.0000000000002,0.017144013599999956
1036.0,0.0169434558
1037.0,0.016735300199999997
1038.0,0.0165329602
1039.0000000000002,0.016329112699999954
1040.0,0.016131268400000003
1041.0,0.0159307776
1042.0,0.0157340522
1043.0000000000002,0.015553426899999959
1044.0,0.015369398
1045.0,0.015173557
1046.0,0.0149757127
1047.0000000000002,0.01479012939999996
1048.0,0.0146123047
1049.0,0.0144286242
1050.0,0.014252173
1051.0000000000002,0.014058817699999957
1052.0,0.0138631308
1053.0,0.0136850247
1054.0,0.0135019539
1055.0000000000002,0.013318347099999961
1056.0,0.0131352696
1057.0,0.0129556225
1058.0,0.0127810674
1059.0000000000002,0.012610867299999962
1060.0,0.012448164500000001
1061.0,0.0122757333
1062.0,0.0121079854
1063.0000000000002,0.011942361399999962
1064.0,0.0117776084
1065.0,0.0116249556
1066.0,0.011473073299999999
1067.0000000000002,0.011312588199999966
1068.0,0.011156706
1069.0,0.011006632700000001
1070.0,0.010853115600000001
1071.0000000000002,0.010696101099999966
1072.0,0.0105497463
1073.0,0.010409448299999999
1074.0,0.0102696796
1075.0000000000002,0.010118842499999968
1076.0,0.009972078999999998
1077.0,0.0098320423
1077.9999999999998,0.009695449400000031
1079.0,0.0095553658
1080.0,0.0094177009
1081.0,0.0092796072
1081.9999999999998,0.00914365750000003
1083.0,0.0090091617
1084.0,0.008878839999999999
1085.0,0.0087488533
1085.9999999999998,0.008623764300000027
1087.0,0.0084953387
1088.0,0.0083730235
1089.0,0.008257615999999999
1089.9999999999998,0.008140687600000026
1091.0,0.0080188615
1092.0,0.007902717
1093.0,0.0077861571
1093.9999999999998,0.007670019300000025
1095.0,0.0075579484
1096.0,0.007445341499999999
1097.0,0.0073390259
1097.9999999999998,0.007235376900000022
1099.0,0.0071274399
1100.0,0.007024293399999999
1101.0,0.0069077133999999995
1101.9999999999998,0.006794195300000025
1103.0,0.006686535679999999
1104.0,0.006574894249999999
1105.0,0.00646704904
1105.9999999999998,0.006364934340000022
1107.0,0.00626252283
1108.0,0.006165208679999999
1109.0,0.006063457789999999
1109.9999999999998,0.005965765760000023
1111.0,0.0058684589799999996
1112.0,0.00577172036
1113.0,0.005677847999999999
1113.9999999999998,0.005585824170000021
1115.0,0.0054937052
1116.0,0.00540678409
1117.0,0.00531992395
1117.9999999999998,0.005233401490000018
1119.0,0.00514866391
1120.0,0.005066665959999999
1121.0,0.00500172755
1122.0,0.004933208660000014
1123.0,0.00487157737
1124.0,0.00481053099
1125.0,0.004735055489999999
1126.0,0.00466213805
1127.0,0.004589550249999999
1128.0,0.004520068569999985
1129.0,0.0044544749
1130.0,0.00438985474
1131.0,0.0043238999400000006
1132.0000000000002,0.004257076819999985
1133.0,0.00419101683
1134.0,0.00412813465
1135.0,0.00406642229
1136.0000000000002,0.004003309629999986
1137.0,0.00394385115
1138.0,0.0038842352199999998
1139.0,0.0038250775699999995
1140.0000000000002,0.003766203999999987
1141.0,0.00370975382
1142.0,0.00365297601
1143.0,0.0035968688699999996
1144.0000000000002,0.0035400347799999883
1145.0,0.00348706994
1146.0,0.00343840382
1147.0,0.00338508857
1148.0000000000002,0.003332027249999988
1149.0,0.00327892439
1150.0,0.0032291387
1151.0,0.00317653901
1152.0000000000002,0.0031264692399999897
1153.0,0.00308006303
1154.0,0.00302996847
1155.0,0.00298379743
1156.0000000000002,0.0029376685999999894
1157.0,0.00289113978
1158.0,0.0028485056700000002
1159.0,0.0028022488700000002
1160.0000000000002,0.0027626505299999907
1161.0,0.0027203494099999996
1162.0,0.00268104654
1163.0,0.0026378362299999997
1164.0000000000002,0.0025982948399999903
1165.0,0.00255537062
1166.0,0.00251657762
1167.0,0.00247695382
1168.0000000000002,0.0024375946699999925
1169.0,0.002401615
1170.0,0.0023660956199999996
1171.0,0.0023302131
1172.0000000000002,0.0022940746399999915
1173.0,0.0022579200999999997
1174.0,0.0022258726600000002
1175.0,0.00218593262
1176.0000000000002,0.002146201619999991
1177.0,0.0021062428199999997
1178.0,0.00207012848
1179.0,0.0020310460399999997
1180.0000000000002,0.001994709259999992
1181.0,0.00195876376
1182.0,0.0019266037599999998
1183.0,0.00189028641
1184.0000000000002,0.001857733119999992
1185.0,0.00182178896
1186.0,0.0017896128799999998
1187.0,0.00176084844
1188.0000000000002,0.0017283045299999926
1189.0,0.00169557704
1190.0,0.00166700489
1191.0,0.0016381533500000002
1192.0000000000002,0.0016091389999999945
1193.0,0.00158425386
1194.0,0.0015552448699999999
1195.0,0.00153016945
1196.0000000000002,0.0015011738599999946
1197.0,0.00147608504
1198.0,0.0014542946300000002
1199.0,0.0014289096699999998
1200.0000000000002,0.001403834919999995
1201.0,0.0013818837100000002
1202.0,0.00135634398
1203.0,0.00133469829
1204.0,0.00131277522
1205.0,0.0012907208300000001
1206.0,0.00126909792
1206.9999999999998,0.001250662870000004
1208.0,0.0012322418900000002
1209.0,0.00121074963
1210.0,0.00119245059
1210.9999999999998,0.0011741180500000042
1212.0,0.0011560474800000001
1213.0,0.0011413222200000002
1214.0,0.00112301849
1214.9999999999998,0.001104970700000004
1216.0,0.00109027224
1217.0,0.00107558316
1218.0,0.00106101602
1218.9999999999998,0.0010464348100000032
1220.0,0.00103165595
1221.0,0.00101711561
1222.0,0.00100257594
1222.9999999999998,0.0009916261300000025
1224.0,0.0009804686199999999
1225.0,0.00096224864
1226.0,0.0009477417999999999
1226.9999999999998,0.0009331438400000031
1228.0,0.0009184487299999999
1229.0,0.00090386685
1230.0,0.0008892729099999999
1230.9999999999998,0.0008748531700000031
1232.0,0.0008637258099999999
1233.0,0.00084922098
1234.0,0.0008383777
1234.9999999999998,0.0008272771400000024
1236.0,0.0008164532899999999
1237.0,0.00080537015
1238.0,0.0007946206699999999
1238.9999999999998,0.0007835623200000024
1240.0,0.00077606435
1241.0,0.00076874661
1242.0,0.0007577753599999999
1242.9999999999998,0.0007504737000000015
1244.0,0.0007430849399999999
1245.0,0.0007357665299999999
1246.0,0.00072831077
1247.0,0.0007208710900000015
1248.0,0.0007171164099999999
1249.0,0.0007097524400000001
1250.0,0.0007059495200000001
1251.0,0.0007020729
1252.0,0.0006946693999999999
1253.0,0.0006906721799999992
1254.0,0.00068695301
1255.0,0.0006829564600000001
1256.0,0.00067918704
1257.0000000000002,0.0006787984399999991
1258.0,0.0006749613500000001
1259.0,0.00067458347
1260.0,0.00067059161
1261.0000000000002,0.000670237179999999
1262.0,0.000666270512
1263.0,0.0006659182260000001
1264.0,0.000665475356
1265.0000000000002,0.0006651225339999998
1266.0,0.000664625863
1267.0,0.0006642592390000001
1268.0,0.000667345192
1269.0000000000002,0.0006669758209999997
1270.0,0.0006664048469999999
1271.0,0.0006696343139999999
1272.0,0.000669225815
1273.0000000000002,0.0006723014500000007
1274.0,0.0006754645200000001
1275.0,0.00067490574
1276.0,0.00067455198
1277.0000000000002,0.0006740622099999998
1278.0,0.0006737084499999999
1279.0,0.0006766383599999999
1280.0,0.0006762819199999999
1281.0000000000002,0.0006757445800000007
1282.0,0.0006788895599999999
1283.0,0.0006818281799999999
1284.0,0.00068149251
1285.0000000000002,0.0006846321300000007
1286.0,0.00068755467
1287.0,0.0006906862500000001
1288.0,0.0006936041
1289.0000000000002,0.0006966505900000014
1290.0,0.00070309331
1291.0,0.00070618067
1292.0,0.00070927942
1293.0000000000002,0.0007156618400000007
1294.0,0.00071888789
1295.0,0.00072519058
1296.0,0.000731707
1297.0000000000002,0.0007346992200000014
1298.0,0.00074119822
1299.0,0.00074769186
1300.0,0.00075394832
1301.0000000000002,0.0007603508400000014
1302.0,0.0007667546999999999
1303.0,0.0007729722999999999
1304.0,0.00077934735
1305.0000000000002,0.0007890737400000014
1306.0,0.00079533757
1307.0,0.00080168381
1308.0,0.00081137067
1309.0000000000002,0.0008175185900000021
1310.0,0.00082733744
1311.0,0.00083355504
1312.0,0.00084306837
1313.0000000000002,0.0008528363000000022
1314.0,0.00086233221
1315.0,0.0008717973
1316.0,0.0008814319000000001
1317.0000000000002,0.000887568430000002
1318.0,0.00089698595
1319.0,0.00090658303
1320.0,0.0009160775999999999
1321.0000000000002,0.0009256009800000028
1322.0,0.0009382954700000001
1323.0,0.00094767815
1324.0,0.0009571680299999999
1325.0000000000002,0.0009663128600000013
1326.0,0.00097237971
1327.0,0.00098180326
1328.0,0.0009945031099999999
1329.0000000000002,0.001003574240000002
1330.0,0.0010128423499999998
1331.0,0.00102233826
1332.0,0.0010315105600000002
1333.0,0.00104064936
1334.0,0.00105334251
1335.0,0.0010625536699999999
1335.9999999999998,0.0010718693499999978
1337.0,0.00108083261
1338.0,0.0010933395
1339.0,0.00110248165
1339.9999999999998,0.0011150742999999973
1341.0,0.0011241273399999999
1342.0,0.00113652234
1343.0,0.0011456705200000002
1343.9999999999998,0.0011583790799999973
1345.0,0.00117056906
1346.0,0.00118298751
1347.0,0.00119550981
1347.9999999999998,0.0012077835399999972
1349.0,0.00122001908
1350.0,0.0012290446499999999
1351.0,0.00124144367
1351.9999999999998,0.0012536952899999973
1353.0,0.00126895923
1354.0,0.00128129728
1355.0,0.00129006892
1355.9999999999998,0.0013023841899999973
1357.0,0.0013176789500000002
1358.0,0.00132980193
1359.0,0.00134190079
1359.9999999999998,0.0013572705899999964
1361.0,0.0013690498599999998
1362.0,0.0013809584399999998
1363.0,0.00139612255
1363.9999999999998,0.0014081262699999976
1365.0,0.00141965965
1366.0,0.0014346133799999997
1367.0,0.0014467155899999997
1367.9999999999998,0.0014617450299999968
1369.0,0.00147642674
1370.0,0.0014881396799999998
1371.0,0.00150334198
1372.0,0.0015147822299999975
1373.0,0.0015297728099999998
1374.0,0.00154489873
1375.0,0.0015565955899999998
1376.0,0.0015679333299999999
1377.0,0.00158282073
1378.0,0.0015948023400000032
1379.0,0.00160929712
1380.0,0.00162088008
1381.0,0.00163602275
1382.0000000000002,0.001647745740000003
1383.0,0.00166231891
1384.0,0.0016740016999999999
1385.0,0.0016890572699999999
1386.0000000000002,0.0017035533900000032
1387.0,0.0017185835
1388.0,0.00173339653
1389.0,0.0017447838499999998
1390.0000000000002,0.001759551320000003
1391.0,0.0017742785899999998
1392.0,0.00178878409
1393.0,0.00180346312
1394.0000000000002,0.0018151392100000032
1395.0,0.0018293813999999999
1396.0,0.00184418572
1397.0,0.00185854047
1398.0000000000002,0.0018731042600000029
1399.0,0.00188764326
1400.0,0.0019021681899999998
1401.0,0.00191650485
1402.0000000000002,0.001930395290000003
1403.0,0.00194467433
1404.0,0.0019593627399999997
1405.0,0.00197633652
1406.0000000000002,0.001990532480000003
1407.0,0.00200427552
1408.0,0.0020188433299999997
