# Wavelength (nm), lambda Transmission
946.0,0.213299994
947.0000000000001,0.21408784700000005
948.0,0.21485720799999997
949.0000000000001,0.21565035400000004
950.0,0.21643231100000002
951.0000000000001,0.21720220800000006
952.0,0.21801190299999998
953.0000000000001,0.21878099600000006
954.0,0.21957642
955.0000000000001,0.2205276860000001
956.0,0.221422136
957.0000000000001,0.22226781000000007
958.0,0.223020086
959.0000000000001,0.22382381800000006
960.0,0.224617567
961.0000000000001,0.22540401300000013
962.0,0.22628144500000003
963.0000000000001,0.2271836000000001
964.0,0.228133526
965.0000000000001,0.22897343800000006
966.0,0.229778041
967.0000000000001,0.23062646200000006
968.0,0.23144406299999998
969.0000000000001,0.2322587160000001
970.0,0.23312897899999996
971.0000000000001,0.23394604400000008
972.0,0.23474575599999997
973.0000000000001,0.2356156840000001
974.0,0.236458343
975.0000000000001,0.2372788250000001
976.0,0.238129055
977.0000000000001,0.23904052300000012
978.0,0.24000103499999997
979.0000000000001,0.24090855000000008
980.0,0.241719049
981.0,0.242533702
982.0,0.243390632
983.0,0.244177547
984.0,0.24498349
985.0,0.245843435
986.0,0.246678858
987.0,0.24745712999999997
988.0,0.248277947
989.0,0.249239062
990.0,0.250193812
991.0,0.251054025
992.0,0.25182003599999997
993.0,0.252630535
994.0,0.253438689
995.0,0.254218971
996.0,0.255040793
997.0,0.25587199499999996
998.0,0.25664283
999.0,0.25741661299999996
1000.0,0.258254247
1000.9999999999999,0.259177038
1002.0,0.26015624299999995
1003.0000000000001,0.2610054010000002
1004.0,0.261763305
1004.9999999999999,0.262593636
1006.0,0.263447283
1007.0000000000001,0.2641901790000002
1008.0,0.265044898
1008.9999999999999,0.265798715
1010.0,0.266623016
1011.0000000000001,0.2674217900000002
1012.0,0.268228805
1012.9999999999999,0.269157961
1014.0,0.270109294
1015.0000000000001,0.2709152370000002
1016.0,0.271670327
1016.9999999999999,0.272508296
1018.0,0.273221712
1019.0000000000001,0.2740505690000002
1020.0,0.27482328
1020.9999999999999,0.275614148
1022.0,0.27635758
1023.0000000000001,0.2771461030000002
1024.0,0.27793757399999997
1025.0,0.27867149199999997
1026.0,0.279450702
1027.0000000000002,0.28020632800000017
1028.0,0.281013477
1029.0,0.28167952399999996
1030.0,0.282442788
1031.0000000000002,0.2834065160000002
1032.0,0.284214871
1033.0,0.284952742
1034.0,0.28564424899999996
1035.0000000000002,0.28638500100000014
1036.0,0.287088635
1037.0,0.287797964
1038.0,0.288529269
1039.0000000000002,0.28922613600000013
1040.0,0.289948463
1041.0,0.29061518
1042.0,0.29126977
1043.0000000000002,0.2919709250000001
1044.0,0.292678043
1045.0,0.293283857
1046.0,0.293969267
1047.0000000000002,0.2947811730000002
1048.0,0.295662759
1049.0,0.29628157099999997
1050.0,0.29691485500000003
1051.0000000000002,0.2976331620000001
1052.0,0.298285474
1053.0,0.299035472
1054.0,0.299657902
1055.0000000000002,0.3003375500000002
1056.0,0.30100902399999996
1057.0,0.301647132
1058.0,0.30238761599999997
1059.0000000000002,0.30299899100000016
1060.0,0.303719174
1061.0,0.304516943
1062.0,0.30531538199999997
1063.0000000000002,0.30600802800000015
1064.0,0.306658866
1065.0,0.307317007
1066.0,0.30797575099999996
1067.0000000000002,0.30857546800000013
1068.0,0.30921685899999996
1069.0,0.31005958499999997
1070.0,0.310846567
1071.0000000000002,0.3113451140000001
1072.0,0.311857932
1073.0,0.312468905
1074.0,0.313121887
1075.0000000000002,0.3137516200000001
1076.0,0.31444627599999997
1077.0,0.315070515
1077.9999999999998,0.31571914199999984
1079.0,0.316501702
1080.0,0.317357828
1081.0,0.318039754
1081.9999999999998,0.3185984669999999
1083.0,0.31919067999999995
1084.0,0.319833545
1085.0,0.320618316
1085.9999999999998,0.3214266039999998
1087.0,0.322097341
1088.0,0.322644128
1089.0,0.323290678
1089.9999999999998,0.32392201899999984
1091.0,0.32463496599999997
1092.0,0.325412166
1093.0,0.32600980599999996
1093.9999999999998,0.32656128299999987
1095.0,0.32715497
1096.0,0.32766149
1097.0,0.328090893
1097.9999999999998,0.32850589099999994
1099.0,0.329173412
1100.0,0.32993084699999997
1101.0,0.33053940800000003
1101.9999999999998,0.3310843189999999
1103.0,0.331874584
1104.0,0.332616877
1105.0,0.333179945
1105.9999999999998,0.33375701599999985
1107.0,0.33431465699999996
1108.0,0.334913972
1109.0,0.335440726
1109.9999999999998,0.3359494569999998
1111.0,0.336447066
1112.0,0.33694099
1113.0,0.337537826
1113.9999999999998,0.33805352499999985
1115.0,0.33867582100000004
1116.0,0.33936035999999997
1117.0,0.33986815300000006
1117.9999999999998,0.3403023129999999
1119.0,0.340850641
1120.0,0.34130617399999996
1121.0,0.341752796
1122.0,0.3422487969999999
1123.0,0.342888647
1124.0,0.34357030499999996
1125.0,0.34408674100000003
1126.0,0.34448063399999995
1127.0,0.34492873
1128.0,0.3453437950000001
1129.0,0.34578324799999993
1130.0,0.34630531200000003
1131.0,0.346694247
1132.0000000000002,0.34707192600000014
1133.0,0.347666484
1134.0,0.34822747499999995
1135.0,0.348739087
1136.0000000000002,0.34907542700000005
1137.0,0.34944727699999995
1138.0,0.34980465499999996
1139.0,0.350181798
1140.0000000000002,0.3506367280000001
1141.0,0.35114358300000004
1142.0,0.351620556
1143.0,0.351976259
1144.0000000000002,0.3522583960000001
1145.0,0.35275566999999997
1146.0,0.35332423199999996
1147.0,0.353601277
1148.0000000000002,0.3539025090000001
1149.0,0.354413451
1150.0,0.35483501500000003
1151.0,0.35505698599999996
1152.0000000000002,0.355100804
1153.0,0.355305221
1154.0,0.35561107599999997
1155.0,0.35608583800000004
1156.0000000000002,0.3565589250000001
1157.0,0.35682880100000003
1158.0,0.35707616499999995
1159.0,0.35734383
1160.0000000000002,0.3575421500000001
1161.0,0.357828441
1162.0,0.3580925549999999
1163.0,0.35846788899999993
1164.0000000000002,0.3588516650000001
1165.0,0.35907484199999995
1166.0,0.35937058
1167.0,0.359739616
1168.0000000000002,0.3601372610000001
1169.0,0.360317357
1170.0,0.36056183999999997
1171.0,0.360938983
1172.0000000000002,0.36127110200000007
1173.0,0.36143920500000004
1174.0,0.36162781
1175.0,0.36172951600000003
1176.0000000000002,0.361864387
1177.0,0.361950482
1178.0,0.36207979200000007
1179.0,0.3623128179999999
1180.0000000000002,0.36239690299999994
1181.0,0.362543097
1182.0,0.36272379600000004
1183.0,0.36276808299999996
1184.0000000000002,0.36289417700000004
1185.0,0.363193667
1186.0,0.363579922
1187.0,0.363924101
1188.0000000000002,0.364173408
1189.0,0.364248582
1190.0,0.36438144299999997
1191.0,0.364504656
1192.0000000000002,0.364534873
1193.0,0.36448971499999994
1194.0,0.36438084
1195.0,0.36466914100000003
1196.0000000000002,0.364935801
1197.0,0.36505238100000004
1198.0,0.36509305000000003
1199.0,0.36531950999999996
1200.0000000000002,0.36562462799999995
1201.0,0.36563541499999996
1202.0,0.36563749199999995
1203.0,0.365906162
1204.0,0.36609724599999993
1205.0,0.366053495
1206.0,0.36612418
1206.9999999999998,0.366265483
1208.0,0.36640156
1209.0,0.366527386
1210.0,0.366470369
1210.9999999999998,0.366429231
1212.0,0.366459247
1213.0,0.366413687
1214.0,0.36635867999999994
1214.9999999999998,0.366359216
1216.0,0.366329535
1217.0,0.36642903
1218.0,0.366627685
1218.9999999999998,0.3668395389999999
1220.0,0.366867411
1221.0,0.36664544
1222.0,0.36642226299999997
1222.9999999999998,0.366552243
1224.0,0.366653279
1225.0,0.36659318
1226.0,0.366520619
1226.9999999999998,0.366440353
1228.0,0.366313656
1229.0,0.366222603
1230.0,0.366123309
1230.9999999999998,0.36606254
1232.0,0.365938054
1233.0,0.36604485200000003
1234.0,0.366188634
1234.9999999999998,0.366055304
1236.0,0.36598120199999995
1237.0,0.365817923
1238.0,0.365795009
1238.9999999999998,0.36563106
1240.0,0.36545458200000003
1241.0,0.365335121
1242.0,0.36521860799999994
1242.9999999999998,0.3653109339999999
1244.0,0.36535843700000004
1245.0,0.365272744
1246.0,0.365060823
1247.0,0.36482364300000003
1248.0,0.364762941
1249.0,0.364984242
1250.0,0.365214186
1251.0,0.365094926
1252.0,0.364868265
1253.0,0.364621504
1254.0,0.36451571099999996
1255.0,0.364261513
1256.0,0.36412215299999995
1257.0000000000002,0.3639283219999999
1258.0,0.36371693699999996
1259.0,0.36327915899999996
1260.0,0.362850493
1261.0000000000002,0.36279642399999995
1262.0,0.362745303
1263.0,0.362527218
1264.0,0.362259821
1265.0000000000002,0.362226857
1266.0,0.362111081
1267.0,0.361906865
1268.0,0.361611529
1269.0000000000002,0.3613780339999999
1270.0,0.3610311749999999
1271.0,0.360815033
1272.0,0.360583012
1273.0000000000002,0.360500736
1274.0,0.36046328299999997
1275.0,0.36012064499999996
1276.0,0.35988708300000005
1277.0000000000002,0.35976520999999995
1278.0,0.359711141
1279.0,0.35941935599999997
1280.0,0.359123819
1281.0000000000002,0.3585744189999999
1282.0,0.358186087
1283.0,0.35800719699999994
1284.0,0.35798669499999997
1285.0000000000002,0.357784087
1286.0,0.357411902
1287.0,0.357151607
1288.0,0.35684045899999994
1289.0000000000002,0.35674746299999993
1290.0,0.356622173
1291.0,0.35639772300000006
1292.0,0.35612717699999996
1293.0000000000002,0.3557930479999999
1294.0,0.3556154979999999
1295.0,0.35524994600000004
1296.0,0.354993135
1297.0000000000002,0.3546714679999999
1298.0,0.35443804
1299.0,0.354357573
1300.0,0.354169102
1301.0000000000002,0.3538816049999999
1302.0,0.35359852999999997
1303.0,0.353414682
1304.0,0.35330279200000003
1305.0000000000002,0.353004039
1306.0,0.35263922400000003
1307.0,0.352343419
1308.0,0.3520161909999999
1309.0000000000002,0.3516399189999999
1310.0,0.351372522
1311.0,0.35103584699999996
1312.0,0.350646175
1313.0000000000002,0.3503443399999999
1314.0,0.34998924
1315.0,0.34977886
1316.0,0.34963903099999993
1317.0000000000002,0.3493153539999999
1318.0,0.348889904
1319.0,0.348572123
1320.0,0.348212333
1321.0000000000002,0.34787384899999996
1322.0,0.347455702
1323.0,0.34706951399999997
1324.0,0.34672801500000006
1325.0000000000002,0.34626759099999993
1326.0,0.34592086599999994
1327.0,0.345566771
1328.0,0.34518534
1329.0000000000002,0.34472123099999985
1330.0,0.344327338
1331.0,0.34398791599999995
1332.0,0.34359616699999995
1333.0,0.343375335
1334.0,0.34316910899999997
1335.0,0.342603495
1335.9999999999998,0.3420728550000001
1337.0,0.341757687
1338.0,0.341562918
1339.0,0.341168623
1339.9999999999998,0.3408089670000001
1341.0,0.340564216
1342.0,0.34032656699999997
1343.0,0.33997314199999995
1343.9999999999998,0.339636936
1345.0,0.339181805
1346.0,0.338795751
1347.0,0.338444202
1347.9999999999998,0.33802357600000005
1349.0,0.33759892999999996
1350.0,0.337207851
1351.0,0.33682266799999994
1351.9999999999998,0.33644907600000007
1353.0,0.33614884899999997
1354.0,0.335955353
1355.0,0.33554765799999997
1355.9999999999998,0.335157048
1357.0,0.334690393
1358.0,0.33430789
1359.0,0.33409690699999994
1359.9999999999998,0.3338312520000001
1361.0,0.333204936
1362.0,0.332568972
1363.0,0.33209722499999994
1363.9999999999998,0.33171331500000006
1365.0,0.331193261
1366.0,0.330714613
1367.0,0.33033800599999996
1367.9999999999998,0.3298885030000001
1369.0,0.329368516
1370.0,0.328914926
1371.0,0.328491285
1372.0,0.3280121010000001
1373.0,0.32774591
1374.0,0.327509936
1375.0,0.327097015
1376.0,0.326563226
1377.0,0.326123438
1378.0,0.3257554739999998
1379.0,0.325268652
1380.0,0.324797709
1381.0,0.3242599
1382.0000000000002,0.3236878539999999
1383.0,0.323158085
1384.0,0.32279668699999997
1385.0,0.32258275599999997
1386.0000000000002,0.3222662479999999
1387.0,0.321915168
1388.0,0.32147739
1389.0,0.32102299599999995
1390.0000000000002,0.3206086009999999
1391.0,0.32018730500000003
1392.0,0.319734854
1393.0,0.319287428
1394.0000000000002,0.31892716899999995
1395.0,0.318600812
1396.0,0.318372342
1397.0,0.317935167
1398.0000000000002,0.31748506099999985
1399.0,0.317061353
1400.0,0.31663617099999997
1401.0,0.316191224
1402.0000000000002,0.3156745199999999
1403.0,0.31522997499999994
1404.0,0.314852028
1405.0,0.314333448
1406.0000000000002,0.31388608899999987
1407.0,0.313394912
1408.0,0.312984671
1409.0,0.31234059999999997
1410.0000000000002,0.3117311679999999
1411.0,0.311181098
1412.0,0.31082820899999997
1413.0,0.31058252
1414.0000000000002,0.31023411999999995
1415.0,0.309856106
1416.0,0.30935575
1417.0,0.308948055
1418.0000000000002,0.3084795909999999
1419.0,0.308041545
1420.0,0.307574756
1421.0,0.307146961
1422.0000000000002,0.3067130019999999
1423.0,0.306322861
1424.0,0.305831014
1425.0,0.30544214599999997
1426.0000000000002,0.30494822199999994
1427.0,0.304592184
1428.0,0.30412787399999996
1429.0,0.303712206
1430.0000000000002,0.303247159
1431.0,0.303015808
1432.0,0.302711293
1433.0,0.302312241
1434.0000000000002,0.3018670929999999
1435.0,0.301420672
1436.0,0.30099944300000003
1437.0,0.30061359
1438.0000000000002,0.30023048399999985
1439.0,0.299747615
1440.0,0.29936584899999996
1441.0,0.298894102
1442.0000000000002,0.2984667089999999
1443.0,0.29789446199999997
1444.0,0.297270625
1445.0,0.29702909
1446.0000000000002,0.2967484269999999
1447.0,0.29623299599999997
1448.0,0.295588724
1449.0,0.295285884
1450.0000000000002,0.2950668609999999
1451.0,0.294615013
1452.0,0.29419110400000004
1453.0,0.293967726
1454.0000000000002,0.2936445849999999
1455.0,0.29320848199999994
1456.0,0.29270718799999995
1457.0,0.292280666
1458.0000000000002,0.2918530719999999
1459.0,0.291425277
1460.0,0.29099962599999996
1460.9999999999998,0.29057384100000005
1462.0,0.2901502
1463.0,0.289727564
1464.0,0.289306469
1464.9999999999998,0.2888867810000001
1466.0,0.288471247
1467.0,0.288053703
1468.0,0.28763803499999996
1468.9999999999998,0.28722317100000005
1470.0,0.286810451
1471.0,0.28639793199999997
1472.0,0.28598882999999997
1472.9999999999998,0.28557899100000006
1474.0,0.28517283699999996
1475.0,0.284769899
1476.0,0.284363209
1476.9999999999998,0.28396214700000005
1478.0,0.283558338
1479.0,0.283159889
1480.0,0.28275815699999995
1480.9999999999998,0.28236305800000006
1482.0,0.281969031
1483.0,0.281571788
1484.0,0.281180441
1484.9999999999998,0.28078514100000007
1486.0,0.280395938
1487.0,0.28000365299999996
1488.0,0.279616929
1488.9999999999998,0.27922732400000005
1490.0,0.278843347
1491.0,0.27846057599999996
1492.0,0.278074522
1492.9999999999998,0.27769329200000004
1494.0,0.277309382
1495.0,0.27693063100000004
1496.0,0.27654926700000004
1497.0,0.276172124
1498.0,0.27579323899999997
1499.0,0.275420317
1500.0,0.275045318
1501.0,0.2746706539999999
1502.0,0.27429786599999995
1503.0,0.27392521199999986
1504.0,0.27355363
1505.0000000000002,0.2731839239999999
1506.0,0.272814419
1507.0000000000002,0.27244638799999993
1508.0,0.27208164
1509.0000000000002,0.27171488199999994
1510.0,0.271349933
1511.0000000000002,0.2709845149999999
1512.0,0.27062157600000003
1513.0000000000002,0.2702575649999999
1514.0,0.269896569
1515.0000000000002,0.2695340989999999
1516.0,0.269175381
1517.0000000000002,0.26881853899999997
1518.0,0.26845814599999995
1519.0000000000002,0.2681019069999999
1520.0,0.267742452
1521.0000000000002,0.2673883569999999
1522.0,0.26703004100000005
1523.0000000000002,0.26667802299999993
1524.0,0.266320846
1525.0,0.26597003399999997
1526.0,0.265620093
1527.0,0.26526499299999995
1528.0,0.264916325
1529.0,0.264563168
1530.0,0.26421496899999997
1531.0,0.263863152
1532.0,0.26351615899999997
1533.0,0.263166017
1534.0,0.262821168
1535.0,0.26247491199999995
1536.0,0.262127383
1537.0,0.26178246699999996
1538.0,0.26143601
1539.0,0.261091831
1540.0,0.26074658
1541.0,0.26040293699999995
1542.0,0.26005942800000004
1543.0,0.259718934
1544.0,0.259376229
1545.0,0.25903392599999997
1546.0,0.258692159
1547.0,0.25835133
1548.0,0.25800996499999995
1549.0,0.25766994
1550.0,0.25732891
1551.0,0.25699009100000003
1552.0,0.256653684
1553.0,0.25631325699999996
1554.0,0.255976113
1555.0,0.255636289
1556.0,0.255299882
1557.0,0.254960192
1558.0,0.25462479
1559.0,0.254285703
1560.0,0.253950837
1561.0,0.25361670799999997
1562.0,0.253277688
1563.0,0.252944095
1564.0,0.252605276
1565.0,0.252272487
1566.0,0.251934338
1567.0,0.251601482
1568.0,0.251263869
1569.0,0.25093128099999995
1570.0,0.250598425
1571.0,0.250261817
1572.0,0.24992882699999996
1573.0,0.24959288899999998
1574.0,0.24925976500000002
1575.0,0.248924229
1576.0,0.24859077
1577.0,0.248255636
1578.0,0.24792371800000002
1579.0,0.247590594
1580.0,0.24725592899999999
1581.0,0.246922537
1582.0,0.246588274
1583.0,0.246254949
1584.0,0.245921021
1585.0,0.245587696
1586.0,0.24525477299999998
1587.0,0.244924262
1588.0,0.244590736
1589.0,0.24425861699999998
1590.0,0.24392488999999998
1591.0,0.243593642
1592.0,0.243260652
1593.0,0.24292994
1594.0,0.242597151
1595.0,0.242267444
1596.0,0.241938206
1597.0,0.24160601999999998
1598.0,0.24127684900000002
1599.0,0.240945266
1600.0,0.24061703299999998
1601.0,0.240285517
1602.0,0.23995808799999996
1603.0,0.23962730899999998
1604.0,0.23930081800000003
1605.0,0.23897493000000003
1606.0,0.238644821
1607.0,0.238319536
1608.0,0.237990298
1609.0,0.23766615199999996
1610.0,0.237338053
1611.0,0.237013572
1612.0,0.23668647799999998
1613.0,0.236363873
1614.0,0.236040531
1615.0,0.235715715
1616.0,0.23539297599999998
1617.0,0.23506876300000001
1618.0,0.23474676100000003
1619.0,0.234424491
1620.0,0.23410295799999997
1621.0,0.233781559
1622.0,0.233463443
1623.0,0.233143317
1624.0,0.23282379399999997
1625.0,0.232504874
1626.0,0.23218635599999993
1627.0,0.23186844099999998
1628.0,0.23155146399999993
1629.0,0.23123428599999998
1630.0000000000002,0.2309188499999999
1631.0,0.23060569199999997
1632.0000000000002,0.2302899209999999
1633.0,0.22997636100000002
1634.0000000000002,0.22966172899999993
1635.0,0.22934970999999998
1636.0000000000002,0.22903648499999996
1637.0,0.22872573899999998
1638.0000000000002,0.22841284899999992
1639.0,0.22810438099999997
1640.0000000000002,0.2277965159999999
1641.0,0.227486105
1642.0000000000002,0.22717951299999992
1643.0,0.22686937
1644.0000000000002,0.2265650559999999
1645.0,0.22625632
1646.0000000000002,0.2259531449999999
1647.0,0.22564615100000002
1648.0000000000002,0.2253440479999999
1649.0,0.225042682
1650.0000000000002,0.22473830099999992
1651.0,0.224437806
1652.0000000000002,0.22413576999999996
1653.0,0.22383641399999998
1654.0,0.22353551700000002
1655.0,0.223237836
1656.0,0.22293928400000002
1657.0,0.222644283
1658.0,0.22234841100000002
1659.0,0.22205207
1660.0,0.22175773899999998
1661.0,0.221463542
1662.0,0.22117041699999998
1663.0,0.22087809599999997
1664.0,0.22058678
1665.0,0.220296402
1666.0,0.22000870399999997
1667.0,0.21971966599999998
1668.0,0.219432236
1669.0,0.21914480599999997
1670.0,0.21885885
1671.0,0.21857269299999998
1672.0,0.21828935
1673.0,0.21800513600000002
1674.0,0.2177232
1675.0,0.21744394399999997
1676.0,0.21716153900000001
1677.0,0.21688275199999998
1678.0,0.216602625
1679.0,0.21632604900000002
1680.0,0.216047798
1681.0,0.21577329899999997
1682.0,0.215496254
1683.0,0.215223765
1684.0,0.214952616
1685.0,0.214678318
1686.0,0.21440871
1687.0,0.214136891
1688.0,0.21386909199999998
1689.0,0.213598546
1690.0,0.21333242199999997
1691.0,0.21306455599999996
1692.0,0.212800375
1693.0,0.212536529
1694.0,0.21227141
1695.0,0.21200917199999997
1696.0,0.211745929
1697.0,0.21148536599999998
1698.0,0.211224468
1699.0,0.210965044
1700.0,0.21070561999999998
1701.0,0.21044961299999998
1702.0,0.210192601
1703.0,0.209936326
1704.0,0.20968112299999997
1705.0,0.209426858
1706.0,0.209172459
1707.0,0.208919802
1708.0,0.208667212
1709.0,0.20841629699999997
1710.0,0.20816772699999997
1711.0,0.20791768300000002
1712.0,0.20766911300000002
1713.0,0.20742040899999997
1714.0,0.207173648
1715.0,0.206926351
1716.0,0.20668166699999999
1717.0,0.20643530799999998
1718.0,0.2061925
1719.0,0.205951166
1720.0,0.205706951
1721.0,0.205466287
1722.0,0.205223546
1723.0,0.204984557
1724.0,0.204743491
1725.0,0.20450644499999998
1726.0,0.204266317
1727.0,0.20403007499999998
1728.0,0.20379483799999998
1729.0,0.203557658
1730.0,0.20332335899999998
1731.0,0.203087586
1732.0,0.202854761
1733.0,0.20262032799999996
1734.0,0.202388709
1735.0,0.20215581700000002
1736.0,0.20192634199999998
1737.0,0.201696532
1738.0,0.20146598500000001
1739.0,0.201237314
1740.0,0.20100837500000002
1741.0,0.200780441
1742.0,0.20055317700000003
1743.0,0.200326784
1744.0,0.20010052500000003
1745.0,0.19987674500000002
1746.0,0.19965189299999997
1747.0,0.19942824699999998
1748.0,0.19920460099999998
1749.0,0.198982161
1750.0,0.19875945299999997
1751.0,0.19853855399999995
1752.0,0.198316985
1753.0,0.19809682299999998
1754.0,0.197879073
1755.0000000000002,0.19765857599999997
1756.0,0.197441496
1757.0000000000002,0.19722227199999998
1758.0,0.197005527
1759.0000000000002,0.19678737499999993
1760.0,0.196572774
1761.0000000000002,0.19635542599999994
1762.0,0.19614176299999997
1763.0000000000002,0.19592897099999995
1764.0,0.195713298
1765.0000000000002,0.19550090799999997
1766.0,0.19528697699999997
1767.0000000000002,0.19507585999999993
1768.0,0.19486253199999998
1769.0000000000002,0.19465262099999997
1770.0,0.19444009699999998
1771.0000000000002,0.19423145899999994
1772.0,0.19402262
1773.0000000000002,0.19381270899999997
1774.0,0.19360454
1775.0000000000002,0.19339583499999996
1776.0,0.193188537
1777.0000000000002,0.19298050199999997
1778.0,0.192774544
1779.0000000000002,0.19256778199999997
1780.0,0.192363432
1781.0,0.192158278
1782.0,0.19195325800000002
1783.0,0.19174930999999998
1784.0,0.191545362
1785.0,0.191341749
1786.0,0.191138873
1787.0,0.190936265
1788.0,0.19073439399999997
1789.0,0.190534466
1790.0,0.190332729
1791.0,0.19013233200000001
1792.0,0.18993173400000002
1793.0,0.18973261000000002
1794.0,0.18953254799999997
1795.0,0.18933483099999998
1796.0,0.189135238
1797.0,0.188938995
1798.0,0.188742752
1799.0,0.18854456599999997
1800.0,0.18834939499999998
1801.0,0.18815241499999996
1802.0,0.18795845
1803.0,0.187762274
1804.0,0.18756904599999996
1805.0,0.18737340600000002
1806.0,0.18718158499999998
1807.0,0.18698969699999998
1808.0,0.186796201
1809.0,0.18660525100000003
1810.0,0.18641275999999998
1811.0,0.186222413
1812.0,0.186031396
1813.0,0.185842255
1814.0,0.18565204200000002
1815.0,0.18546430800000002
1816.0,0.18527644
1817.0,0.18508776799999999
1818.0,0.184900503
1819.0,0.18471350599999997
1820.0,0.184527447
1821.0,0.18434111999999997
1822.0,0.18415586499999997
1823.0,0.18397081099999998
1824.0,0.183787901
1825.0,0.183603919
1826.0,0.183420741
1827.0,0.18323762999999998
1828.0,0.183055524
1829.0,0.182873619
1830.0,0.182692719
1831.0,0.182511417
1832.0,0.182331656
1833.0,0.18215363699999998
1834.0,0.18197333999999998
1835.0,0.18179538799999997
1836.0,0.18161683299999998
1837.0,0.18144001999999998
1838.0,0.18126226900000003
1839.0,0.181086796
1840.0,0.180909916
1841.0,0.180735515
1842.0,0.180562052
1843.0,0.180386512
1844.0,0.18021391999999997
1845.0,0.18003911699999997
1846.0,0.179867329
1847.0,0.179694268
1848.0,0.17952382
1849.0,0.17935176400000002
1850.0,0.17918238800000003
1851.0,0.179012811
1852.0,0.17884256399999998
1853.0,0.178674059
1854.0,0.17850508499999998
1855.0,0.178337719
1856.0,0.17816988399999997
1857.0,0.178003121
1858.0,0.17783635799999997
1859.0,0.177671739
1860.0,0.177506651
1861.0,0.177341496
1862.0,0.17717748
1863.0,0.177013531
1864.0,0.176850185
1865.0,0.17668744200000003
1866.0,0.176525235
1867.0,0.17636349699999998
1868.0,0.176203166
1869.0,0.17604223200000002
1870.0,0.17588223599999997
1871.0,0.17572230700000002
1872.0,0.17556338300000002
1873.0,0.17540432500000003
1874.0,0.175246607
1875.0,0.175090631
1876.0,0.17493251099999996
1877.0,0.174776602
1878.0,0.17461935299999998
1879.0,0.174464717
1880.0000000000002,0.17430887499999997
1881.0,0.174155244
1882.0000000000002,0.17399980399999998
1883.0,0.173847111
1884.0000000000002,0.17369548999999995
1885.0,0.173541926
1886.0000000000002,0.17339097499999995
1887.0,0.173237746
1888.0000000000002,0.17308793399999997
1889.0,0.172936447
1890.0000000000002,0.17278690299999994
1891.0,0.17263662200000002
1892.0000000000002,0.17248915499999998
1893.0,0.172341152
1894.0000000000002,0.17219234499999997
1895.0,0.17204528000000002
1896.0000000000002,0.17189754499999996
1897.0,0.171751351
1898.0000000000002,0.17160482199999993
1899.0,0.17145970000000002
1900.0000000000002,0.17131410899999994
1901.0,0.17117079600000001
1902.0000000000002,0.17102634399999997
1903.0,0.17088249500000002
1904.0000000000002,0.17073891399999996
1905.0,0.17059620399999997
1906.0000000000002,0.17045349399999993
1907.0,0.170311789
1908.0,0.17016995000000001
1909.0,0.170028982
1910.0,0.169889354
1911.0,0.169748654
1912.0,0.16960915999999998
1913.0,0.16946926399999998
1914.0,0.16933044
